url,comment,language,label
https://github.com/nocproject/noc/blob/2b50e6664a5aed58b1f8c5c3e3de781f4539748c/ui/web/sa/objectdiscoveryrule/Application.js#L62,"tooltip: ""Preference"", - broken in ExtJS 5.1",JavaScript,SATD
https://github.com/nocproject/noc/blob/186ba08969879ee2634e2722d621ffd035acc88f/core/etl/loader/base.py#L266,@todo: Die,Python,SATD
https://github.com/nocproject/noc/blob/186ba08969879ee2634e2722d621ffd035acc88f/core/etl/loader/base.py#L850,@todo: Get proper mappings,Python,SATD
https://github.com/nocproject/noc/blob/9dd43365bb4ae11a62df53634dcdceb705dc38c2/services/web/base/application.py#L119,@fixme remove,Python,SATD
https://github.com/nocproject/noc/blob/33b5ea3cedf0be59f899a684953a4c00cddf5f18/fm/models/activealarm.py#L1448-L1449,"Go down the slot
 @todo: CU slots?",Python,SATD
https://github.com/nocproject/noc/blob/601963fd891a0a42acadd3127423b77e0d1d71e3/services/correlator/service.py#L134,@fixme have to be configured ?,Python,SATD
https://github.com/nocproject/noc/blob/601963fd891a0a42acadd3127423b77e0d1d71e3/services/correlator/service.py#L527,@todo: Make configurable,Python,SATD
https://github.com/nocproject/noc/blob/601963fd891a0a42acadd3127423b77e0d1d71e3/services/correlator/service.py#L636,@todo: Fix,Python,SATD
https://github.com/nocproject/noc/blob/601963fd891a0a42acadd3127423b77e0d1d71e3/services/correlator/service.py#L846,@todo: Rewrite to scheduler,Python,SATD
https://github.com/nocproject/noc/blob/601963fd891a0a42acadd3127423b77e0d1d71e3/services/correlator/service.py#L1324,@todo bulk alarm method,Python,SATD
https://github.com/nocproject/noc/blob/601963fd891a0a42acadd3127423b77e0d1d71e3/services/correlator/service.py#L1818,@todo Update datastream ?,Python,SATD
https://github.com/nocproject/noc/blob/9853bef50b2ea1bed16e658b244892240f355d60/core/change/change.py#L101,@todo ManagedObject address change,Python,SATD
https://github.com/nocproject/noc/blob/7fb2494182246a70561d8220b7b4e424434fb4ed/.gitlab-ci.yml#L111-L112,"# Get list of changed files
# @todo: Deprecated, remove in future",YAML,SATD
https://github.com/nocproject/noc/blob/7fb2494182246a70561d8220b7b4e424434fb4ed/pyproject.toml#L179,"# Always autofix, but never try to fix `F401` (unused imports).",Unknown,SATD
https://github.com/nocproject/noc/blob/7fb2494182246a70561d8220b7b4e424434fb4ed/pyproject.toml#L180,#fix = true,Unknown,SATD
https://github.com/nocproject/noc/blob/5a522cc492a81498dc5d057e1c4eb8c18d23da2b/core/clickhouse/model.py#L781,@todo: !!!,Python,SATD
https://github.com/nocproject/noc/blob/5a522cc492a81498dc5d057e1c4eb8c18d23da2b/pm/models/metricscope.py#L400,Strip for float value xxx.,Python,SATD
https://github.com/nocproject/noc/blob/23210330b4e274f4fe2dc606c8b9097aa9b2b6cf/sa/profiles/DLink/DxS/get_interfaces.py#L549,TODO: Parse secondary IPv4 address and IPv6 address,Python,SATD
https://github.com/nocproject/noc/blob/8d394c4ea3d1d85f12215e262f382ed935594291/sa/models/managedobject.py#L1313,@todo: Rewrite,Python,SATD
https://github.com/nocproject/noc/blob/8d394c4ea3d1d85f12215e262f382ed935594291/sa/models/managedobject.py#L1526-L1527,"Pass data through the validation filter, if given
 @todo: Replace with config validation policy",Python,SATD
https://github.com/nocproject/noc/blob/8d394c4ea3d1d85f12215e262f382ed935594291/sa/models/managedobject.py#L2003-L2004,"Check syntax
 @todo: PostgreSQL syntax differs from python one",Python,SATD
https://github.com/nocproject/noc/blob/8d394c4ea3d1d85f12215e262f382ed935594291/sa/models/managedobjectprofile.py#L230-L231,"@todo: Name validation function
 FM settings",Python,SATD
https://github.com/nocproject/noc/blob/a9df77597b8d8647120ec9300c08587307379642/sa/models/managedobject.py#L1315,@todo: Rewrite,Python,SATD
https://github.com/nocproject/noc/blob/a9df77597b8d8647120ec9300c08587307379642/sa/models/managedobject.py#L1528-L1529,"Pass data through the validation filter, if given
 @todo: Replace with config validation policy",Python,SATD
https://github.com/nocproject/noc/blob/a9df77597b8d8647120ec9300c08587307379642/sa/models/managedobject.py#L1893-L1894,"Check syntax
 @todo: PostgreSQL syntax differs from python one",Python,SATD
https://github.com/nocproject/noc/blob/a9df77597b8d8647120ec9300c08587307379642/sa/models/managedobjectprofile.py#L230-L231,"@todo: Name validation function
 FM settings",Python,SATD
https://github.com/nocproject/noc/blob/a9df77597b8d8647120ec9300c08587307379642/services/web/apps/sa/managedobject/views.py#L418,@todo Добавить исключение (только этот) !ID,Python,SATD
https://github.com/nocproject/noc/blob/a9df77597b8d8647120ec9300c08587307379642/services/web/apps/sa/managedobject/views.py#L437,TODO This functionality is not implemented in frontend,Python,SATD
https://github.com/nocproject/noc/blob/a9df77597b8d8647120ec9300c08587307379642/services/web/apps/sa/managedobject/views.py#L708-L709,"Physical interfaces
 @todo: proper ordering",Python,SATD
https://github.com/nocproject/noc/blob/a9df77597b8d8647120ec9300c08587307379642/services/web/apps/sa/managedobject/views.py#L1101,@todo: Check access,Python,SATD
https://github.com/nocproject/noc/blob/a9df77597b8d8647120ec9300c08587307379642/services/web/apps/sa/managedobject/views.py#L1230-L1233,"CPE
 @todo: proper ordering
 default_state = ResourceState.get_default()
 style_cache = {}  # profile_id -> css_style",Python,SATD
https://github.com/nocproject/noc/blob/451068fbe39d0d6f0816bd7e6dc5d48e437fcf79/sa/profiles/Juniper/JUNOS/profile.py#L185,"Cut first line with ""show XXX...""",Python,SATD
https://github.com/nocproject/noc/blob/fee802bd2a4a07ce224749fbad61c57959988903/core/dcs/consul.py#L428,@todo: Handle errors,Python,SATD
https://github.com/nocproject/noc/blob/b01940838d5ffc07d3f585e1676b6450df462605/pyproject.toml#L179,"# Always autofix, but never try to fix `F401` (unused imports).",Unknown,SATD
https://github.com/nocproject/noc/blob/b01940838d5ffc07d3f585e1676b6450df462605/pyproject.toml#L180,#fix = true,Unknown,SATD
https://github.com/nocproject/noc/blob/4cdce4d9273c7d41f957fe07a0372a53cc424533/core/fm/event.py#L187,For Clickhouse before 23.XXX,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/aaa/models/permission.py#L208,@todo: add implied permissions,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/dns/models/dnszone.py#L85,@todo: Rename to is_provisioned,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/dns/models/dnszone.py#L235,@todo: Impelement properly,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/dns/models/dnszone.py#L267,Hack to not send post_save signal,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/fm/models/mib.py#L354,@todo: Fix ugly hack,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/fm/models/ttsystem.py#L66,@fixme make it configurable,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/inv/models/objectmodel.py#L505,Fix connections,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/inv/models/objectmodel.py#L753-L754,"Check compatibility
 @todo: Consider compatible types",Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/inv/models/objectmodel.py#L826,@todo: Update connections,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/inv/models/objectmodel.py#L830,Connection is broken,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/ip/models/prefix.py#L614-L616,"@todo: Rebase bookmarks
 @todo: Update caches
 Return rebased prefix",Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/ip/models/prefix.py#L732,Fix for ipv6,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/sa/models/managedobject.py#L1315,@todo: Rewrite,Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/sa/models/managedobject.py#L1528-L1529,"Pass data through the validation filter, if given
 @todo: Replace with config validation policy",Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/sa/models/managedobject.py#L1893-L1894,"Check syntax
 @todo: PostgreSQL syntax differs from python one",Python,SATD
https://github.com/nocproject/noc/blob/b0ea21cffd4726adf09d172f2255a6dfc503e10e/sa/models/managedobjectprofile.py#L230-L231,"@todo: Name validation function
 FM settings",Python,SATD
https://github.com/nocproject/noc/blob/8cba052495a81b6dbc5c8d53ffadf790efd8b225/pyproject.toml#L179,"# Always autofix, but never try to fix `F401` (unused imports).",Unknown,SATD
https://github.com/nocproject/noc/blob/8cba052495a81b6dbc5c8d53ffadf790efd8b225/pyproject.toml#L180,#fix = true,Unknown,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/.gitlab-ci.yml#L111-L112,"# Get list of changed files
# @todo: Deprecated, remove in future",YAML,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/commands/l3-topology.py#L81,@todo: Check graphvis,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/core/pm/utils.py#L616,@todo Left Join,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/core/script/base.py#L213,@todo: Get native encoding from ManagedObject,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/core/script/base.py#L955-L956,"Disable pager when necessary
 @todo: Move to CLI",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/core/script/cli/telnet.py#L178-L179,"Process IAC SB ... SE sequence
 @todo: Use .partition()",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/core/service/deps/user.py#L60,@todo: Check user's active scopes against {scopes.scopes},Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/core/techdomain/controller/base.py#L412,Broken channel,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/core/techdomain/controller/otn_oms.py#L246,@todo: Remove hanging endpoints,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/main/models/customfield.py#L159-L160,"@todo: Use django's capabilities to generate SQL
 field.db_type ?",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/pm/models/metricscope.py#L400,Strip for float value xxx.,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/pyproject.toml#L179,"# Always autofix, but never try to fix `F401` (unused imports).",Unknown,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/pyproject.toml#L180,#fix = true,Unknown,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/models/service.py#L720,@todo Detect Alarm Status,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/models/service.py#L733,@todo Add exclude instance,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/3Com/4500/get_switchport.py#L41-L42,"TODO
 Get 802.1ad status if supported",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Cisco/IOS/get_spanning_tree.py#L45,@todo: detect P2P properly,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Cisco/IOS/get_spanning_tree.py#L57,@todo: refine states,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Cisco/IOS/get_spanning_tree.py#L73,@todo: refine roles,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Cisco/SMB/get_interfaces.py#L68-L70,"TODO: ipv6 interfaces
 Get portchannes",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Cisco/SMB/get_spanning_tree.py#L53,@todo: refine roles,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Cisco/SMB/get_spanning_tree.py#L68,@todo: refine states,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Force10/FTOS/get_spanning_tree.py#L77,@todo: refine states,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Force10/FTOS/get_spanning_tree.py#L106,@todo: refine roles,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/HP/1905/get_switchport.py#L36-L37,"TODO
 Get 802.1ad status if supported",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/HP/1910/get_interfaces.py#L77-L82,"Get L3 interfaces
 TODO Get router interfaces
 ospfs = self.get_ospfint()
 rips = self.get_ripint()
 bgps = self.get_bgpint()",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/HP/1910/get_switchport.py#L41-L42,"TODO
 Get 802.1ad status if supported",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/HP/ProCurve/get_spanning_tree.py#L157,@todo: refine states,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/HP/ProCurve/get_spanning_tree.py#L171,@todo: refine roles,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Huawei/VRP/get_spanning_tree.py#L55,@todo: refine roles,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Huawei/VRP/get_spanning_tree.py#L65,@todo: refine states,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Linksys/SRW/profile.py#L15,@todo supercli mode (Ctrl+Z lcli),Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Nateks/FlexGainACE24/get_version.py#L42-L45,"FIX  в N.1.1.401.38 нет SN и получить его нереально ?
 rx_eeprom = re.compile(
  r"".*SN                 : S/N: (?P<sn>[^ ,]+)\n""
  , re.MULTILINE | re.DOTALL | re.IGNORECASE)",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Nateks/FlexGainACE24/get_version.py#L57-L60,"FIX  в N.1.1.401.38 нет SN и получить его нереально ?
 v2 = self.cli(""get sys eeprom256"", cached=True)
 matcheeprom = self.re_search(self.rx_eeprom, v2)
 platform  = version1.split(""."")[3]",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Qtech/QSW/get_interfaces.py#L77-L78,"TODO
 Get portchannes",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Qtech/QSW/get_interfaces.py#L164,TODO Get router interfaces,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/sa/profiles/Supertel/K2X/get_switchport.py#L27,TODO,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/card/cards/managedobject.py#L76,@todo: Address data,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/card/cards/managedobject.py#L87-L89,"@todo: Stage
 @todo: Service range
 @todo: Open TT",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/card/cards/managedobject.py#L282-L283,"@todo: Administrative domain path
 Alarms",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/discovery/jobs/box/asset.py#L642,"@todo rename sensors, need sensor_num for deduplicate",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/discovery/jobs/box/asset.py#L836,Temporary fix,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/nbi/paths/telemetry.py#L91-L92,"@todo: Check timestamp
 @todo: Check value type",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/selfmon/collectors/fm.py#L73,"@todo alarm source: Ping, Discovery, Syslog, SNMPTrap",Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/selfmon/collectors/inventory.py#L19,@todo by POOL / Adm Domain,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/web/apps/ip/reportoverview/views.py#L20,% fixme rewrite to separate file,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/web/base/reportdatasources/report_discoveryresult.py#L27,@todo from managedobjectprofile,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/services/web/base/reportdatasources/report_discoveryresult.py#L104,@todo check match,Python,SATD
https://github.com/nocproject/noc/blob/03a370419bb71547b0556855cde49e0c5bd2fa8c/vc/models/vlantemplate.py#L113,@todo L2Domain pools filter ?,Python,SATD
https://github.com/nocproject/noc/blob/ca607e549b128adc660cdeecdd365e767372e212/pyproject.toml#L179,"# Always autofix, but never try to fix `F401` (unused imports).",Unknown,SATD
https://github.com/nocproject/noc/blob/ca607e549b128adc660cdeecdd365e767372e212/pyproject.toml#L180,#fix = true,Unknown,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/core/config/proto/consul.py#L66,"fix if value is """" - return '""""'",Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/core/diagnostic/hub.py#L337-L338,"Hack for refresh diagnostic Hub on object
 For fix it may be use set __diagnostics to object diagnostic",Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/core/profile/diagnostic.py#L123,@todo: process MAYBE rule,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/core/snmp/get.py#L205,Try to mitigate broken item,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/fm/models/activealarm.py#L1448-L1449,"Go down the slot
 @todo: CU slots?",Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/fm/models/escalationprofile.py#L387,@todo options after end sequence,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/inv/models/object.py#L372,@todo: Replace with proper implementation,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/inv/models/objectmodel.py#L505,Fix connections,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/inv/models/objectmodel.py#L753-L754,"Check compatibility
 @todo: Consider compatible types",Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/inv/models/objectmodel.py#L826,@todo: Update connections,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/inv/models/objectmodel.py#L830,Connection is broken,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/pyproject.toml#L179,"# Always autofix, but never try to fix `F401` (unused imports).",Unknown,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/pyproject.toml#L180,#fix = true,Unknown,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/sa/models/managedobject.py#L1315,@todo: Rewrite,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/sa/models/managedobject.py#L1528-L1529,"Pass data through the validation filter, if given
 @todo: Replace with config validation policy",Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/sa/models/managedobject.py#L1893-L1894,"Check syntax
 @todo: PostgreSQL syntax differs from python one",Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/sa/profiles/DLink/DxS/get_interfaces.py#L549,TODO: Parse secondary IPv4 address and IPv6 address,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/sa/profiles/HP/1910/get_dom_status.py#L20,TODO !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/sa/profiles/Qtech/QSW/get_switchport.py#L31-L33,"TODO
 Get portchannels
 portchannels = self.scripts.get_portchannel()",Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/sa/profiles/Qtech/QSW/get_switchport.py#L45-L46,"TODO
 Get 802.1ad status if supported",Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/services/bi/paths/bi.py#L301,@todo: Filter by groups,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/services/bi/paths/bi.py#L354,@todo: Generate title,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/services/bi/paths/bi.py#L486,@todo username - list groups for user,Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/services/bi/paths/bi.py#L546,@todo Clear rights (protect Admin rights?),Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/services/web/apps/inv/inv/plugins/channel.py#L331-L332,"Check all controllers
 @todo: Offload to the thread pools",Python,SATD
https://github.com/nocproject/noc/blob/7d929f118861f0b894c97a66808be7d52c9b762e/services/web/apps/inv/inv/plugins/channel.py#L365,@todo: Replace with message,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/aaa/migrations/0006_user_fix_language.py#L1-L8,"----------------------------------------------------------------------
 Fix User.preferred_language defaults
 ----------------------------------------------------------------------
 Copyright (C) 2007-2019 The NOC Project
 See LICENSE for details
 ----------------------------------------------------------------------
 NOC modules",Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/aaa/models/permission.py#L205,@todo: add implied permissions,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/bi/models/dashboard.py#L113-L114,"Deduplicate rights
 @todo changing priority (reverse order)",Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/commands/beef.py#L475,@todo: Input,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/commands/fix.py#L1-L8,"----------------------------------------------------------------------
 fix command
 ----------------------------------------------------------------------
 Copyright (C) 2007-2019 The NOC Project
 See LICENSE for details
 ----------------------------------------------------------------------
 Python modules",Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/commands/import-rancid.py#L300,@todo: Resolve,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/bi/query.py#L190,@todo: a?b:c,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/datastream/base.py#L230,@todo Save empty list ?,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/defer.py#L62,@todo: Really pass to defer?,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/diagnostic/hub.py#L334-L335,"Hack for refresh diagnostic Hub on object
 For fix it may be use set __diagnostics to object diagnostic",Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/http/client.py#L315,@todo: Process gzip and deflate Content-Encoding,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/profile/base.py#L59,Fix binary attributes,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/profile/base.py#L69,Fix command_more,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/profile/base.py#L114,@todo: Deprecated,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/scheduler/periodicjob.py#L35,Remove broken job,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/script/base.py#L209,@todo: Get native encoding from ManagedObject,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/script/base.py#L948-L949,"Disable pager when necessary
 @todo: Move to CLI",Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/script/loader.py#L74,Fix generic's module,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/service/base.py#L224,@todo: Duplicates config.setup_logging,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/service/base.py#L583,@todo: Restart on failure,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/techdomain/controller/otn_odu.py#L62,@todo: Check for OTU trails from same card,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/techdomain/controller/otn_odu.py#L79,@todo: Pass through profile controller,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/techdomain/controller/otn_otu.py#L169,@todo: add lambdas from transceiver,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/topology/base.py#L413,@todo: Calculate new positions,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/topology/layout/ring.py#L55-L56,"@todo: get first node
 Angle between ring nodes",Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/core/topology/map/segment.py#L249-L250,"@todo: Workaround for empty uplinks
 Get uplinks for cloud nodes",Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/dns/models/dnszone.py#L85,@todo: Rename to is_provisioned,Python,SATD
https://github.com/nocproject/noc/blob/57d8b68a44c2511f821c4aeaedd4c8ff435c6e31/dns/models/dnszone.py#L234,@todo: Impelement properly,Python,SATD
